instrument,date,openMid,closeMid,highMid,lowMid,volume
GBP_USD,08/14/2012,1.568815,1.567195,1.57284,1.56638,13096
GBP_USD,08/15/2012,1.567225,1.566885,1.57017,1.56606,12675
GBP_USD,08/16/2012,1.566855,1.572645,1.57442,1.56366,14177
GBP_USD,08/17/2012,1.572615,1.56969,1.573,1.56748,13318
GBP_USD,08/19/2012,1.56969,1.569035,1.57097,1.56786,1120
GBP_USD,08/20/2012,1.568995,1.572165,1.57234,1.56824,11245
GBP_USD,08/21/2012,1.572205,1.577985,1.58045,1.57216,13875
GBP_USD,08/22/2012,1.578025,1.590115,1.59082,1.5769,15558
GBP_USD,08/23/2012,1.590145,1.586205,1.59126,1.58532,13866
GBP_USD,08/24/2012,1.586175,1.58114,1.58696,1.5803,11994
GBP_USD,08/26/2012,1.58114,1.580515,1.58223,1.57984,1856
GBP_USD,08/27/2012,1.580555,1.576825,1.5829,1.57548,7150
GBP_USD,08/28/2012,1.576785,1.581595,1.58362,1.57662,11476
GBP_USD,08/29/2012,1.581635,1.582645,1.58554,1.58032,9300
GBP_USD,08/30/2012,1.582605,1.579405,1.58746,1.57714,9321
GBP_USD,08/31/2012,1.579435,1.5864,1.5896,1.57784,14577
GBP_USD,09/02/2012,1.5864,1.586575,1.58869,1.58504,1838
GBP_USD,09/03/2012,1.586605,1.589525,1.58996,1.58532,8134
GBP_USD,09/04/2012,1.589565,1.586005,1.59096,1.58558,11157
GBP_USD,09/05/2012,1.586045,1.590545,1.59338,1.58262,14211
GBP_USD,09/06/2012,1.590585,1.593165,1.5943,1.58819,15490
GBP_USD,09/07/2012,1.593125,1.60108,1.60343,1.59227,14129
GBP_USD,09/09/2012,1.60108,1.599325,1.60198,1.59906,1269
GBP_USD,09/10/2012,1.599355,1.601115,1.6018,1.59597,9604
GBP_USD,09/11/2012,1.601155,1.607395,1.60836,1.59996,11840
GBP_USD,09/12/2012,1.607425,1.611555,1.61314,1.60683,17519
GBP_USD,09/13/2012,1.611525,1.619285,1.6196,1.60761,17661
GBP_USD,09/14/2012,1.619255,1.62157,1.6256,1.61852,14744
GBP_USD,09/15/2012,1.62157,1.62157,1.62157,1.62157,1
GBP_USD,09/16/2012,1.62157,1.622645,1.62374,1.62136,1418
GBP_USD,09/17/2012,1.622675,1.625115,1.62736,1.6211,10925
GBP_USD,09/18/2012,1.625085,1.624885,1.6267,1.62208,11801
GBP_USD,09/19/2012,1.624915,1.620645,1.62712,1.61852,13940
GBP_USD,09/20/2012,1.620615,1.624275,1.6243,1.61636,16269
GBP_USD,09/21/2012,1.624235,1.62295,1.63094,1.62271,15167
GBP_USD,09/23/2012,1.62295,1.621765,1.62511,1.61992,1970
GBP_USD,09/24/2012,1.621795,1.622775,1.62434,1.61818,11300
GBP_USD,09/25/2012,1.622805,1.618875,1.62674,1.61824,15304
GBP_USD,09/26/2012,1.618915,1.618515,1.62028,1.61376,14763
GBP_USD,09/27/2012,1.618545,1.625285,1.62582,1.6166,15707
GBP_USD,09/28/2012,1.625245,1.61669,1.62728,1.61132,16879
GBP_USD,09/30/2012,1.61669,1.612635,1.61669,1.61092,2664
GBP_USD,10/01/2012,1.612595,1.613495,1.6175,1.61216,13405
GBP_USD,10/02/2012,1.613455,1.612845,1.61871,1.61222,13270
GBP_USD,10/03/2012,1.612885,1.6101,1.61298,1.60675,13597
GBP_USD,10/04/2012,1.61007,1.619385,1.62022,1.60956,14763
GBP_USD,10/05/2012,1.619345,1.6136,1.62172,1.61228,11765
GBP_USD,10/07/2012,1.61237,1.611125,1.6144,1.6102,1896
GBP_USD,10/08/2012,1.611155,1.60422,1.61162,1.6021,12282
GBP_USD,10/09/2012,1.60418,1.598995,1.60462,1.59764,15370
GBP_USD,10/10/2012,1.598955,1.602115,1.60344,1.59846,13302
GBP_USD,10/11/2012,1.602075,1.602885,1.6055,1.59976,10442
GBP_USD,10/12/2012,1.602855,1.60729,1.60974,1.6019,10695
GBP_USD,10/14/2012,1.60729,1.604065,1.60824,1.60266,2448
GBP_USD,10/15/2012,1.604025,1.606945,1.60834,1.60214,10307
GBP_USD,10/16/2012,1.606915,1.612785,1.61344,1.6068,12683
GBP_USD,10/17/2012,1.612755,1.612575,1.61783,1.61152,10691
GBP_USD,10/18/2012,1.612615,1.606205,1.61708,1.60412,12322
GBP_USD,10/19/2012,1.606175,1.60042,1.60668,1.59972,9831
GBP_USD,10/21/2012,1.60042,1.601395,1.60206,1.59909,1197
GBP_USD,10/22/2012,1.601435,1.601185,1.60524,1.59986,9558
GBP_USD,10/23/2012,1.601155,1.594265,1.6021,1.59136,11353
GBP_USD,10/24/2012,1.594305,1.604025,1.60482,1.5942,14967
GBP_USD,10/25/2012,1.604065,1.612275,1.61434,1.60356,13265
GBP_USD,10/26/2012,1.612235,1.61032,1.61412,1.6081,11695
GBP_USD,10/28/2012,1.61032,1.608245,1.61231,1.6076,1720
GBP_USD,10/29/2012,1.608215,1.603265,1.60876,1.60068,7470
GBP_USD,10/30/2012,1.603295,1.608405,1.60862,1.60212,7990
GBP_USD,10/31/2012,1.608365,1.612895,1.6139,1.60794,10915
GBP_USD,11/01/2012,1.612935,1.611625,1.6175,1.61038,10275
GBP_USD,11/02/2012,1.611665,1.60241,1.61202,1.60081,11431
GBP_USD,11/04/2012,1.60102,1.602785,1.60302,1.60089,997
GBP_USD,11/05/2012,1.602815,1.598815,1.60394,1.59576,9633
GBP_USD,11/06/2012,1.598785,1.60282,1.6037,1.59647,11917
GBP_USD,11/07/2012,1.60278,1.597865,1.60424,1.59546,14587
GBP_USD,11/08/2012,1.597835,1.600715,1.60136,1.59296,13300
GBP_USD,11/09/2012,1.600755,1.58969,1.60192,1.58874,12027
GBP_USD,11/11/2012,1.58978,1.591015,1.59106,1.58915,1134
GBP_USD,11/12/2012,1.590985,1.58604,1.59148,1.58581,7787
GBP_USD,11/13/2012,1.58608,1.58894,1.59156,1.58595,11764
GBP_USD,11/14/2012,1.58891,1.58466,1.59014,1.5837,12091
GBP_USD,11/15/2012,1.58469,1.58602,1.58794,1.58281,10897
GBP_USD,11/16/2012,1.58605,1.58795,1.59016,1.58362,9872
GBP_USD,11/18/2012,1.58911,1.59183,1.59235,1.58827,1730
GBP_USD,11/19/2012,1.59186,1.591765,1.59216,1.58874,8975
GBP_USD,11/20/2012,1.591735,1.590405,1.59362,1.58994,9799
GBP_USD,11/21/2012,1.590375,1.596035,1.59696,1.5883,9819
GBP_USD,11/22/2012,1.596005,1.594955,1.59784,1.59198,7952
GBP_USD,11/23/2012,1.594925,1.60287,1.60513,1.59274,8349
GBP_USD,11/25/2012,1.60239,1.602185,1.60384,1.6019,1146
GBP_USD,11/26/2012,1.602225,1.603555,1.6045,1.5997,8833
GBP_USD,11/27/2012,1.603595,1.601525,1.60566,1.60084,10127
GBP_USD,11/28/2012,1.601495,1.601545,1.602,1.59624,10298
GBP_USD,11/29/2012,1.601585,1.604745,1.60484,1.60024,10393
GBP_USD,11/30/2012,1.604705,1.60111,1.60628,1.59892,10194
GBP_USD,12/02/2012,1.60111,1.604005,1.60476,1.60111,1181
GBP_USD,12/03/2012,1.603965,1.609705,1.61158,1.60274,10109
GBP_USD,12/04/2012,1.609735,1.611555,1.61306,1.6089,10242
GBP_USD,12/05/2012,1.611525,1.608985,1.6118,1.60825,10646
GBP_USD,12/06/2012,1.608955,1.605425,1.61282,1.60366,12576
GBP_USD,12/07/2012,1.605385,1.60427,1.6061,1.60024,10197
GBP_USD,12/09/2012,1.60427,1.602195,1.6043,1.60178,1291
GBP_USD,12/10/2012,1.602235,1.60853,1.60966,1.60142,7351
GBP_USD,12/11/2012,1.60857,1.611185,1.61222,1.60708,15715
GBP_USD,12/12/2012,1.61118,1.613735,1.6172,1.60954,46289
GBP_USD,12/13/2012,1.613705,1.61163,1.61538,1.60847,13526
GBP_USD,12/14/2012,1.61164,1.61747,1.6178,1.61102,34607
GBP_USD,12/16/2012,1.61549,1.61722,1.61996,1.61549,8342
GBP_USD,12/17/2012,1.61719,1.621445,1.62181,1.61677,30070
GBP_USD,12/18/2012,1.62144,1.626095,1.62694,1.61955,31580
GBP_USD,12/19/2012,1.626095,1.62594,1.63072,1.6239,38259
GBP_USD,12/20/2012,1.62594,1.624615,1.62962,1.62413,37400
GBP_USD,12/21/2012,1.624625,1.617185,1.62602,1.61526,33237
GBP_USD,12/23/2012,1.61712,1.617115,1.61727,1.61436,5338
GBP_USD,12/24/2012,1.61713,1.61336,1.62065,1.61016,19837
GBP_USD,12/26/2012,1.61336,1.613515,1.61712,1.61088,19201
GBP_USD,12/27/2012,1.613515,1.61184,1.62032,1.60668,41025
GBP_USD,12/28/2012,1.611845,1.616035,1.6171,1.6079,28577
GBP_USD,12/30/2012,1.61686,1.615495,1.61774,1.61515,6214
GBP_USD,12/31/2012,1.6155,1.62418,1.62745,1.61342,28884
GBP_USD,01/01/2013,1.625665,1.63196,1.63815,1.6256,16527
GBP_USD,01/02/2013,1.63197,1.622215,1.6339,1.62018,56097
GBP_USD,01/03/2013,1.622205,1.60738,1.62416,1.60582,44817
GBP_USD,01/04/2013,1.6074,1.606895,1.60812,1.60097,38438
GBP_USD,01/06/2013,1.60794,1.60365,1.60829,1.60351,8067
GBP_USD,01/07/2013,1.603655,1.610995,1.6129,1.60216,40519
GBP_USD,01/08/2013,1.611,1.60439,1.61139,1.60291,38042
GBP_USD,01/09/2013,1.60441,1.601145,1.60752,1.59928,44469
GBP_USD,01/10/2013,1.601145,1.615005,1.61792,1.60075,51817
GBP_USD,01/11/2013,1.615015,1.61321,1.61707,1.60888,36997
GBP_USD,01/13/2013,1.612865,1.614435,1.6155,1.61175,9875
GBP_USD,01/14/2013,1.61442,1.607635,1.61464,1.60318,45231
GBP_USD,01/15/2013,1.60764,1.60612,1.61009,1.60332,52873
GBP_USD,01/16/2013,1.60611,1.59951,1.60611,1.59758,50655
GBP_USD,01/17/2013,1.599525,1.59829,1.60392,1.59555,53459
GBP_USD,01/18/2013,1.59829,1.58715,1.59966,1.58538,45922
GBP_USD,01/20/2013,1.584545,1.587055,1.58713,1.58384,8374
GBP_USD,01/21/2013,1.58706,1.585635,1.58936,1.58062,37083
GBP_USD,01/22/2013,1.58564,1.58338,1.58836,1.58092,46957
GBP_USD,01/23/2013,1.583385,1.583165,1.58926,1.5802,46819
GBP_USD,01/24/2013,1.58317,1.577195,1.5852,1.57566,45323
GBP_USD,01/25/2013,1.577185,1.58,1.58272,1.57461,45923
GBP_USD,01/27/2013,1.576675,1.57634,1.57868,1.57541,9860
GBP_USD,01/28/2013,1.57635,1.57044,1.57686,1.56747,42286
GBP_USD,01/29/2013,1.57046,1.574915,1.57734,1.5696,40998
GBP_USD,01/30/2013,1.574905,1.580405,1.58169,1.57256,46370
GBP_USD,01/31/2013,1.58039,1.587015,1.58753,1.57752,48065
GBP_USD,02/01/2013,1.58701,1.56925,1.58784,1.56902,48053
GBP_USD,02/02/2013,1.56925,1.56925,1.56925,1.56925,1
GBP_USD,02/03/2013,1.56925,1.56991,1.57106,1.56832,7901
GBP_USD,02/04/2013,1.569915,1.575135,1.57722,1.5697,43067
GBP_USD,02/05/2013,1.57512,1.565995,1.58045,1.56306,50738
GBP_USD,02/06/2013,1.565995,1.566215,1.56784,1.56318,44496
GBP_USD,02/07/2013,1.56622,1.57284,1.5769,1.56562,62528
GBP_USD,02/08/2013,1.57283,1.580095,1.58446,1.57161,44861
GBP_USD,02/10/2013,1.580055,1.58,1.58068,1.57859,12638
GBP_USD,02/11/2013,1.58,1.56575,1.58102,1.56449,107039
GBP_USD,02/12/2013,1.56574,1.568455,1.56892,1.55723,129822
GBP_USD,02/13/2013,1.568465,1.552255,1.56856,1.55205,129202
GBP_USD,02/14/2013,1.55226,1.55179,1.5532,1.54752,107274
GBP_USD,02/15/2013,1.55179,1.551775,1.55501,1.5462,99073
GBP_USD,02/17/2013,1.55055,1.548265,1.55088,1.54724,21700
GBP_USD,02/18/2013,1.54827,1.5472,1.55082,1.5438,72722
GBP_USD,02/19/2013,1.54721,1.54407,1.55046,1.54148,88544
GBP_USD,02/20/2013,1.544065,1.52101,1.54466,1.51927,130598
GBP_USD,02/21/2013,1.521015,1.52952,1.53217,1.5132,151148
GBP_USD,02/22/2013,1.52952,1.516245,1.53165,1.51624,99664
GBP_USD,02/24/2013,1.507885,1.512495,1.51374,1.50755,29093
GBP_USD,02/25/2013,1.51251,1.519825,1.52194,1.50872,200485
GBP_USD,02/26/2013,1.51983,1.511085,1.52174,1.51011,172624
GBP_USD,02/27/2013,1.51109,1.5162,1.51884,1.5081,151335
GBP_USD,02/28/2013,1.5162,1.51691,1.52225,1.51489,124656
GBP_USD,03/01/2013,1.516915,1.50386,1.51858,1.49857,134840
GBP_USD,03/03/2013,1.504315,1.503415,1.50442,1.50228,16945
GBP_USD,03/04/2013,1.50341,1.51233,1.51406,1.49996,120618
GBP_USD,03/05/2013,1.51233,1.513535,1.51986,1.50944,123620
GBP_USD,03/06/2013,1.51355,1.50028,1.5147,1.49674,120540
GBP_USD,03/07/2013,1.50029,1.498845,1.50828,1.4968,149780
GBP_USD,03/08/2013,1.498835,1.492635,1.50474,1.48856,115284
GBP_USD,03/10/2013,1.492115,1.492175,1.49268,1.49016,12220
GBP_USD,03/11/2013,1.49218,1.48918,1.49436,1.4866,88794
GBP_USD,03/12/2013,1.48918,1.4937,1.49527,1.48316,120483
GBP_USD,03/13/2013,1.4937,1.494055,1.49817,1.49076,116254
GBP_USD,03/14/2013,1.494065,1.50841,1.51195,1.49154,134990
GBP_USD,03/15/2013,1.50841,1.511505,1.51766,1.5069,115761
GBP_USD,03/17/2013,1.51206,1.51087,1.51388,1.50726,45600
GBP_USD,03/18/2013,1.510875,1.509965,1.51438,1.5075,148622
GBP_USD,03/19/2013,1.509975,1.50894,1.51446,1.50734,170602
GBP_USD,03/20/2013,1.50894,1.512415,1.51864,1.5027,177976
GBP_USD,03/21/2013,1.51241,1.51855,1.52096,1.51106,104432
GBP_USD,03/22/2013,1.51855,1.52298,1.52486,1.51776,80213
GBP_USD,03/24/2013,1.52349,1.524445,1.5261,1.52238,22681
GBP_USD,03/25/2013,1.52444,1.51825,1.52498,1.51432,91697
GBP_USD,03/26/2013,1.518245,1.515545,1.52072,1.51356,72557
GBP_USD,03/27/2013,1.515575,1.513495,1.51814,1.5093,78137
GBP_USD,03/28/2013,1.513505,1.52083,1.52199,1.51122,90354
GBP_USD,03/29/2013,1.520825,1.51993,1.52093,1.51784,58131
GBP_USD,03/31/2013,1.51931,1.51824,1.52036,1.51784,8927
GBP_USD,04/01/2013,1.518245,1.524605,1.52586,1.51818,39212
GBP_USD,04/02/2013,1.52464,1.50874,1.52508,1.50762,77242
GBP_USD,04/03/2013,1.50873,1.51324,1.51585,1.50758,75899
GBP_USD,04/04/2013,1.513245,1.52256,1.52456,1.50338,114427
GBP_USD,04/05/2013,1.52256,1.53348,1.53634,1.51994,87242
GBP_USD,04/07/2013,1.531055,1.532855,1.5351,1.53104,12687
GBP_USD,04/08/2013,1.53288,1.52679,1.53423,1.52389,82393
GBP_USD,04/09/2013,1.526795,1.533595,1.53418,1.52505,86121
GBP_USD,04/10/2013,1.5336,1.532935,1.53433,1.5293,73419
GBP_USD,04/11/2013,1.53294,1.53958,1.54116,1.5319,76920
GBP_USD,04/12/2013,1.53958,1.534265,1.54006,1.53411,63467
GBP_USD,04/14/2013,1.53424,1.532015,1.53848,1.5309,14049
GBP_USD,04/15/2013,1.53202,1.530305,1.5345,1.52702,102749
GBP_USD,04/16/2013,1.53031,1.535745,1.53791,1.52731,90826
GBP_USD,04/17/2013,1.535745,1.525555,1.53612,1.5217,105165
GBP_USD,04/18/2013,1.525555,1.529435,1.53128,1.52184,91567
GBP_USD,04/19/2013,1.52943,1.523185,1.53681,1.52244,72721
GBP_USD,04/21/2013,1.52333,1.523515,1.52462,1.52043,15938
GBP_USD,04/22/2013,1.523515,1.525595,1.52982,1.52109,77072
GBP_USD,04/23/2013,1.525605,1.52445,1.5288,1.51972,86082
GBP_USD,04/24/2013,1.524425,1.532315,1.53345,1.52322,81006
GBP_USD,04/25/2013,1.53232,1.54546,1.54803,1.52827,99265
GBP_USD,04/26/2013,1.54547,1.54757,1.5499,1.54189,74220
GBP_USD,04/28/2013,1.54885,1.552065,1.55256,1.54763,12805
GBP_USD,04/29/2013,1.55207,1.54845,1.5546,1.54761,66153
GBP_USD,04/30/2013,1.54845,1.55311,1.55683,1.54684,77352
GBP_USD,05/01/2013,1.553125,1.5548,1.56066,1.5527,76338
GBP_USD,05/02/2013,1.5548,1.552425,1.55907,1.54967,88487
GBP_USD,05/03/2013,1.552425,1.557365,1.56024,1.54808,78826
GBP_USD,05/05/2013,1.55688,1.558215,1.55982,1.55584,9948
GBP_USD,05/06/2013,1.55822,1.55454,1.5586,1.55207,48520
GBP_USD,05/07/2013,1.554545,1.547885,1.55494,1.54463,61241
GBP_USD,05/08/2013,1.547885,1.554105,1.55917,1.54728,70990
GBP_USD,05/09/2013,1.55409,1.544545,1.5588,1.5426,90328
GBP_USD,05/10/2013,1.54454,1.53616,1.54524,1.53142,80824
GBP_USD,05/12/2013,1.53567,1.53428,1.53584,1.53363,12778
GBP_USD,05/13/2013,1.534285,1.531355,1.53848,1.52778,79456
GBP_USD,05/14/2013,1.53135,1.522745,1.53264,1.52076,89085
GBP_USD,05/15/2013,1.52275,1.5222,1.52728,1.51738,105417
GBP_USD,05/16/2013,1.522205,1.52423,1.53224,1.51974,105627
GBP_USD,05/17/2013,1.524225,1.516905,1.52631,1.51582,74141
GBP_USD,05/19/2013,1.5192,1.519755,1.52028,1.51662,13239
GBP_USD,05/20/2013,1.519755,1.525105,1.52814,1.51815,81247
GBP_USD,05/21/2013,1.52511,1.515005,1.52626,1.51128,89712
GBP_USD,05/22/2013,1.51501,1.50323,1.51574,1.5014,117369
GBP_USD,05/23/2013,1.50323,1.50824,1.51284,1.50218,105899
GBP_USD,05/24/2013,1.508205,1.51252,1.51426,1.50738,74774
GBP_USD,05/26/2013,1.513625,1.512155,1.51366,1.51184,8316
GBP_USD,05/27/2013,1.51216,1.51054,1.51566,1.50641,45141
GBP_USD,05/28/2013,1.510525,1.503045,1.5135,1.50194,81777
GBP_USD,05/29/2013,1.50303,1.51396,1.51462,1.50085,100154
GBP_USD,05/30/2013,1.513965,1.522565,1.52402,1.51106,100868
GBP_USD,05/31/2013,1.52256,1.519855,1.52398,1.51406,91769
GBP_USD,06/02/2013,1.520755,1.52173,1.52233,1.51928,11574
GBP_USD,06/03/2013,1.521755,1.53137,1.53762,1.52125,93283
GBP_USD,06/04/2013,1.531355,1.532285,1.5329,1.52736,88547
GBP_USD,06/05/2013,1.53232,1.54029,1.54136,1.53061,103832
GBP_USD,06/06/2013,1.54029,1.55954,1.56844,1.53974,142161
GBP_USD,06/07/2013,1.559545,1.555735,1.5618,1.54886,108029
GBP_USD,06/09/2013,1.55167,1.552555,1.55628,1.55162,16854
GBP_USD,06/10/2013,1.552575,1.558365,1.56024,1.5495,94143
GBP_USD,06/11/2013,1.558365,1.564365,1.5653,1.5521,114930
GBP_USD,06/12/2013,1.56439,1.56809,1.57014,1.56337,99570
GBP_USD,06/13/2013,1.568095,1.56983,1.5738,1.56448,104944
GBP_USD,06/14/2013,1.569825,1.5707,1.57139,1.56164,80736
GBP_USD,06/16/2013,1.57314,1.570125,1.57325,1.5701,9159
GBP_USD,06/17/2013,1.57015,1.570575,1.57515,1.5681,67632
GBP_USD,06/18/2013,1.57057,1.56365,1.57094,1.55655,82383
GBP_USD,06/19/2013,1.563665,1.5437,1.5677,1.54325,104442
GBP_USD,06/20/2013,1.543675,1.551135,1.55229,1.54151,129364
GBP_USD,06/21/2013,1.551135,1.54197,1.55306,1.53684,86047
GBP_USD,06/23/2013,1.53763,1.538275,1.54001,1.53702,14539
GBP_USD,06/24/2013,1.538265,1.543365,1.54652,1.53438,102628
GBP_USD,06/25/2013,1.54336,1.542155,1.54776,1.53977,95234
GBP_USD,06/26/2013,1.542145,1.533945,1.54405,1.5298,91233
GBP_USD,06/27/2013,1.533945,1.527095,1.53424,1.52018,84367
GBP_USD,06/28/2013,1.527095,1.52122,1.52791,1.51658,75592
GBP_USD,06/30/2013,1.520535,1.521315,1.52176,1.52014,10794
GBP_USD,07/01/2013,1.52133,1.52131,1.5249,1.51837,63148
GBP_USD,07/02/2013,1.52131,1.51495,1.52382,1.51366,73973
GBP_USD,07/03/2013,1.514965,1.52617,1.53048,1.51302,88178
GBP_USD,07/04/2013,1.52617,1.50421,1.52666,1.50276,96307
GBP_USD,07/05/2013,1.50421,1.488665,1.50503,1.48581,88704
GBP_USD,07/07/2013,1.48751,1.487375,1.48828,1.48588,10064
GBP_USD,07/08/2013,1.487345,1.49401,1.49664,1.48682,64211
GBP_USD,07/09/2013,1.49401,1.48694,1.49809,1.48136,84943
GBP_USD,07/10/2013,1.48695,1.515175,1.51936,1.48683,143531
GBP_USD,07/11/2013,1.515165,1.517725,1.52222,1.50616,121162
GBP_USD,07/12/2013,1.51772,1.5108,1.51807,1.50767,69348
GBP_USD,07/14/2013,1.51183,1.511935,1.51308,1.50976,9590
GBP_USD,07/15/2013,1.511935,1.510515,1.51266,1.5028,71951
GBP_USD,07/16/2013,1.51051,1.511755,1.5169,1.5045,87499
GBP_USD,07/17/2013,1.51176,1.51787,1.52678,1.50792,104879
GBP_USD,07/18/2013,1.51787,1.523255,1.52496,1.51582,84750
GBP_USD,07/19/2013,1.52327,1.52663,1.52825,1.5216,56096
GBP_USD,07/21/2013,1.527085,1.52863,1.52973,1.52587,12203
GBP_USD,07/22/2013,1.528635,1.53714,1.53844,1.52646,66442
GBP_USD,07/23/2013,1.537145,1.53603,1.5392,1.53266,66981
GBP_USD,07/24/2013,1.536025,1.532605,1.539,1.52894,76902
GBP_USD,07/25/2013,1.5326,1.539475,1.54351,1.52632,94739
GBP_USD,07/26/2013,1.539475,1.53832,1.54168,1.5356,59260
GBP_USD,07/28/2013,1.538155,1.5386,1.54044,1.5378,9369
GBP_USD,07/29/2013,1.538615,1.53248,1.54138,1.53157,65920
GBP_USD,07/30/2013,1.53248,1.52243,1.5354,1.522,69855
GBP_USD,07/31/2013,1.522425,1.51618,1.52543,1.51258,104398
GBP_USD,08/01/2013,1.51617,1.512925,1.52425,1.51025,98784
GBP_USD,08/02/2013,1.51293,1.52904,1.53089,1.51079,80806
GBP_USD,08/04/2013,1.52924,1.527,1.52971,1.52594,12757
GBP_USD,08/05/2013,1.527,1.53515,1.53784,1.5266,72035
GBP_USD,08/06/2013,1.53515,1.53264,1.53916,1.5318,70765
GBP_USD,08/07/2013,1.53264,1.54953,1.55315,1.5206,107687
GBP_USD,08/08/2013,1.549535,1.553585,1.55744,1.54858,69166
GBP_USD,08/09/2013,1.55358,1.549995,1.55586,1.5497,47319
GBP_USD,08/11/2013,1.549045,1.54912,1.5522,1.54902,9644
GBP_USD,08/12/2013,1.54913,1.546295,1.55006,1.54474,52237
GBP_USD,08/13/2013,1.54631,1.544495,1.55122,1.54274,73195
GBP_USD,08/14/2013,1.544495,1.55158,1.5547,1.54224,82693
GBP_USD,08/15/2013,1.55157,1.56327,1.56523,1.55155,99478
GBP_USD,08/16/2013,1.563285,1.562625,1.56574,1.56079,61717
GBP_USD,08/18/2013,1.56211,1.562385,1.56392,1.5618,10670
GBP_USD,08/19/2013,1.56239,1.564855,1.56733,1.56096,61512
GBP_USD,08/20/2013,1.564835,1.566255,1.56959,1.56288,70557
GBP_USD,08/21/2013,1.566255,1.560275,1.57178,1.55882,92801
GBP_USD,08/22/2013,1.56027,1.558395,1.56232,1.5563,73243
GBP_USD,08/23/2013,1.558395,1.556845,1.56368,1.5539,64064
GBP_USD,08/25/2013,1.556585,1.55699,1.55847,1.5563,6744
GBP_USD,08/26/2013,1.55698,1.55684,1.56122,1.5557,41858
GBP_USD,08/27/2013,1.556835,1.5531,1.55812,1.54818,70054
GBP_USD,08/28/2013,1.55308,1.554495,1.55535,1.54282,80428
GBP_USD,08/29/2013,1.554495,1.551435,1.5545,1.54828,68675
GBP_USD,08/30/2013,1.55144,1.55038,1.5528,1.54627,55380
GBP_USD,09/01/2013,1.55338,1.555805,1.55622,1.5506,12636
GBP_USD,09/02/2013,1.55582,1.55556,1.55938,1.55314,58699
GBP_USD,09/03/2013,1.555555,1.556305,1.56043,1.55222,63281
GBP_USD,09/04/2013,1.556315,1.56161,1.56474,1.55596,60219
GBP_USD,09/05/2013,1.561615,1.561185,1.5667,1.55729,71004
GBP_USD,09/06/2013,1.561185,1.56332,1.56816,1.55648,59903
GBP_USD,09/08/2013,1.56179,1.564315,1.56458,1.56179,8944
GBP_USD,09/09/2013,1.56432,1.5703,1.57327,1.56391,48441
GBP_USD,09/10/2013,1.570305,1.5722,1.57443,1.56861,47705
GBP_USD,09/11/2013,1.572205,1.58244,1.58318,1.5719,66386
GBP_USD,09/12/2013,1.582445,1.57926,1.58398,1.57763,63226
GBP_USD,09/13/2013,1.579255,1.58752,1.58851,1.57766,52582
GBP_USD,09/15/2013,1.5936,1.59579,1.5958,1.59307,14196
GBP_USD,09/16/2013,1.595815,1.589765,1.59632,1.58889,50544
GBP_USD,09/17/2013,1.58974,1.59003,1.59366,1.58858,54816
GBP_USD,09/18/2013,1.590025,1.61278,1.61632,1.59002,98942
GBP_USD,09/19/2013,1.61277,1.60461,1.61414,1.60228,71746
GBP_USD,09/20/2013,1.6046,1.600635,1.60668,1.59866,50785
GBP_USD,09/22/2013,1.600625,1.601935,1.60316,1.59942,8160
GBP_USD,09/23/2013,1.60193,1.602905,1.60727,1.60156,58113
GBP_USD,09/24/2013,1.602895,1.59819,1.60416,1.59556,57127
GBP_USD,09/25/2013,1.598215,1.60793,1.60881,1.59797,57934
GBP_USD,09/26/2013,1.607925,1.60431,1.6096,1.59996,50365
GBP_USD,09/27/2013,1.60431,1.61392,1.61468,1.60431,52264
GBP_USD,09/29/2013,1.61435,1.61675,1.61818,1.61401,15969
GBP_USD,09/30/2013,1.616735,1.62427,1.62436,1.61284,64856
GBP_USD,10/01/2013,1.624275,1.617325,1.62604,1.61628,70018
GBP_USD,10/02/2013,1.617325,1.623735,1.6251,1.61726,64995
GBP_USD,10/03/2013,1.623735,1.61692,1.62394,1.61538,61808
GBP_USD,10/04/2013,1.616925,1.600985,1.6178,1.60066,49778
GBP_USD,10/06/2013,1.60236,1.603085,1.60486,1.60162,9460
GBP_USD,10/07/2013,1.60309,1.607895,1.61002,1.60264,45461
GBP_USD,10/08/2013,1.607895,1.60678,1.61244,1.60202,55699
GBP_USD,10/09/2013,1.606775,1.592825,1.607,1.59163,71679
GBP_USD,10/10/2013,1.59282,1.59802,1.59857,1.59139,52145
GBP_USD,10/11/2013,1.59802,1.59559,1.6002,1.59236,40477
GBP_USD,10/13/2013,1.5974,1.59809,1.59843,1.59638,7678
GBP_USD,10/14/2013,1.59809,1.59929,1.60186,1.59522,38997
GBP_USD,10/15/2013,1.59929,1.596865,1.6011,1.5915,64839
GBP_USD,10/16/2013,1.596865,1.597695,1.60624,1.58944,75816
GBP_USD,10/17/2013,1.597695,1.61485,1.61724,1.59714,82940
GBP_USD,10/18/2013,1.614845,1.616595,1.6225,1.61464,40322
GBP_USD,10/20/2013,1.61739,1.61585,1.61808,1.61526,6705
GBP_USD,10/21/2013,1.615855,1.612125,1.6181,1.61158,40069
GBP_USD,10/22/2013,1.612085,1.62472,1.62568,1.61166,54760
GBP_USD,10/23/2013,1.624725,1.61951,1.62488,1.612,62049
GBP_USD,10/24/2013,1.61952,1.62151,1.62232,1.6138,67096
GBP_USD,10/25/2013,1.62151,1.616665,1.62476,1.61504,58181
GBP_USD,10/27/2013,1.61662,1.618185,1.61898,1.61641,8148
